age,workclass,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,label
42,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,False
47,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,30,United-States,True
44,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,False
49,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Columbia,False
61,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,False
65,Local-gov,7th-8th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1411,40,United-States,False
45,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,True
59,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,False
30,Never-worked,HS-grad,Married-civ-spouse,,Wife,Black,Female,0,0,40,United-States,False
34,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,True
24,Private,1st-4th,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,False
42,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,,True
37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,40,United-States,True
36,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,False
21,,Some-college,Never-married,,Own-child,White,Male,0,0,40,United-States,False
54,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,0,2559,40,United-States,True
34,Private,12th,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0,0,35,Mexico,False
41,Private,Some-college,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,Italy,False
18,Never-worked,Some-college,Never-married,,Own-child,White,Male,0,0,4,United-States,False
26,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,False
23,Federal-gov,HS-grad,Never-married,Armed-Forces,Not-in-family,White,Male,0,0,8,United-States,False
63,,Some-college,Divorced,,Not-in-family,White,Female,0,0,5,United-States,False
34,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,True
54,Private,HS-grad,Widowed,Sales,Not-in-family,White,Female,0,0,37,United-States,False
37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,72,Mexico,False
54,State-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,False
22,Local-gov,Some-college,Never-married,Protective-serv,Other-relative,White,Female,0,0,43,United-States,False
32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,False
42,State-gov,Some-college,Divorced,Adm-clerical,Own-child,White,Male,0,0,40,United-States,False
31,State-gov,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,37,United-States,False
48,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,True
28,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Hong,False
31,Private,10th,Divorced,Craft-repair,Not-in-family,White,Male,0,0,38,United-States,False
28,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,False
24,Private,12th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,False
50,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Female,0,0,45,United-States,False
26,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,72,Mexico,False
37,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,True
24,Private,5th-6th,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,40,Mexico,False
18,,11th,Never-married,,Own-child,White,Female,0,0,25,United-States,False
32,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,False
23,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,55,Ireland,False
33,Local-gov,HS-grad,Divorced,Transport-moving,Not-in-family,White,Female,0,0,35,United-States,False
49,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,False
75,Self-emp-not-inc,Masters,Widowed,Sales,Not-in-family,White,Male,0,0,45,United-States,False
74,Self-emp-not-inc,Bachelors,Widowed,Craft-repair,Not-in-family,White,Male,15831,0,8,Germany,True
26,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,False
66,,HS-grad,Widowed,,Unmarried,White,Female,0,0,40,United-States,False
34,Private,Bachelors,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,False
18,Private,12th,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,False
33,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,False
36,State-gov,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,True
44,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,False
36,Private,11th,Never-married,Craft-repair,Not-in-family,Black,Female,0,0,40,United-States,False
53,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,False
60,Private,7th-8th,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,False
28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal,False
36,Private,10th,Divorced,Transport-moving,Unmarried,White,Male,0,0,48,United-States,False
35,Private,Assoc-voc,Divorced,Adm-clerical,Not-in-family,White,Female,6849,0,40,United-States,False
45,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,United-States,False
23,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0,0,15,United-States,False
35,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,55,United-States,False
34,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,United-States,True
46,Private,Preschool,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,Male,0,0,75,Dominican-Republic,False
58,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,False
55,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,False
63,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,False
41,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,False
45,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,76,United-States,False
41,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,True
42,Private,HS-grad,Never-married,Sales,Unmarried,White,Female,0,0,40,United-States,False
90,Local-gov,7th-8th,Married-civ-spouse,Protective-serv,Husband,White,Male,2653,0,40,United-States,False
41,Private,HS-grad,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,False
22,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,False
53,Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,27828,0,40,Philippines,True
49,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Scotland,True
51,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,True
22,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,False
23,Private,Assoc-voc,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,False
59,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,True
40,Private,HS-grad,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Japan,False
28,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,False
39,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,0,0,40,El-Salvador,False
25,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,37,United-States,False
48,State-gov,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,False
62,Private,9th,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,42,United-States,False
44,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,False
28,Federal-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,False
62,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,False
32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,False
59,Federal-gov,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,True
20,Private,Some-college,Never-married,Adm-clerical,Other-relative,White,Female,0,0,20,United-States,False
40,Private,Assoc-acdm,Separated,Tech-support,Unmarried,White,Female,1471,0,32,United-States,False
47,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,47,United-States,True
60,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,False
55,Private,HS-grad,Separated,Protective-serv,Not-in-family,White,Male,0,0,81,United-States,False
18,Private,12th,Never-married,Adm-clerical,Own-child,White,Male,0,0,35,United-States,False
43,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,0,1741,40,United-States,False
31,Self-emp-not-inc,HS-grad,Divorced,Other-service,Not-in-family,White,Male,0,0,35,United-States,False
22,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,False
56,Private,HS-grad,Divorced,Tech-support,Not-in-family,Black,Female,0,0,40,United-States,False
41,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,False
24,Private,HS-grad,Never-married,Other-service,Other-relative,White,Male,0,0,30,United-States,False
42,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,7298,0,40,United-States,True
53,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1887,40,United-States,True
52,Local-gov,7th-8th,Never-married,Other-service,Other-relative,Black,Female,0,0,40,United-States,False
42,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,89,United-States,True
48,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Portugal,False
35,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,False
33,Private,11th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,False
20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,False
33,Private,Some-college,Never-married,Sales,Own-child,White,Male,0,0,45,United-States,False
30,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,False
31,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,False
29,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,0,0,25,United-States,False
26,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,48,United-States,False
61,Private,Some-college,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,False
45,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,,False
29,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,45,United-States,False
57,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,True
33,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,50,United-States,True
20,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,0,0,56,United-States,False
26,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,False
36,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,True
23,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,False
31,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,35,United-States,False
47,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,32,United-States,False
61,Private,11th,Widowed,Handlers-cleaners,Not-in-family,White,Female,0,0,30,United-States,False
35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,False
23,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,0,0,35,Mexico,False
20,,HS-grad,Never-married,,Own-child,White,Male,0,0,40,United-States,False
41,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0,0,32,United-States,False
39,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,False
51,Local-gov,Doctorate,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,True
61,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,56,United-States,False
51,Private,7th-8th,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,48,United-States,False
36,Private,Preschool,Divorced,Other-service,Not-in-family,Other,Male,0,0,72,Mexico,False
41,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,False
34,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,White,Female,7443,0,35,United-States,False
25,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,False
37,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,True
19,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,49,United-States,False
66,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,True
23,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,False
30,Self-emp-not-inc,Some-college,Married-spouse-absent,Craft-repair,Own-child,White,Male,0,0,60,United-States,True
53,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,45,United-States,True
25,Private,Some-college,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,False
18,Private,HS-grad,Never-married,Sales,Own-child,White,Female,0,1602,20,United-States,False
51,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,False
61,Private,HS-grad,Widowed,Craft-repair,Not-in-family,Black,Female,0,1669,50,United-States,False
53,Private,HS-grad,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0,38,United-States,False
17,Private,10th,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,False
61,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,False
44,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,,True
38,Private,9th,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,False
40,Private,Some-college,Separated,Exec-managerial,Unmarried,White,Female,0,0,20,United-States,False
32,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,32,United-States,False
46,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,True
50,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,False
36,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,True
30,Self-emp-not-inc,11th,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,30,Honduras,False
33,Private,Masters,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,True
36,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,United-States,True
85,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,Poland,False
62,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States,False
24,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,32,United-States,False
48,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,50,United-States,True
58,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,False
45,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,True
66,Private,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,25,United-States,False
